id_comentario	comentario	timestamp	canal	curtidas	id_video	id_comentario_pai	data_postagem
Ugyx5HU9JXniA_72yAN4AaABAg	voces deveriam ter vergonha na cara de mentir ele nao atirou contra os colegas e sim para o auto midia do caralho que tentam fazer uns virarem contra o outro isso e culpa de voces voces sao culpados por isso voces e esse maldito governo bando de filho da puta bando de safados	2021-03-29T22:56:14Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugz4RlXiGeIzN_Q4k6J4AaABAg	um brasileiro cara pintada de verde e amarelo executado se estivesse pintado de vermelho com um foice e martelo iriam jogar flores nao vai ser feito ali onde o sangue de um brasileiro como nos revoltado pela ditadura da tal democracia foi derramado nao vai ser feito uma homenagem como foi feita para o bandido carlos mariguela nem um filme vai ser feito como o onibus 174 amanha ninguem vai falar deste heroi que se rebelou contra esse maldita ditadura  um dia eu fui nas manifestacoes pelas diretas ja nao pensei que o pais iria cair nas maos de bandidos	2021-03-29T22:36:30Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgyoGFTE6HJrs1Bw-Yt4AaABAg	e mentira que o wesley atirou contra os colegas atirou para cima em protesto contra a maldade contra os comerciantes quem esta inventando estas mentiras sao os policiais ditadores esquerdalhas c0munistas aliados ao ditad0r governador rui costa da bahia	2021-03-29T22:34:49Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugw9MiRx_PggT2clKRJ4AaABAg	os caras passaram mais de 4 horas tentando negociar com esse pm ai que surtou e nao teve sucesso nenhum quando ja estava de noite depois que todo mundo ja estava exaustos com aquilo tudo o pm resolveu atirar na direcao dos policias ai depois disso fodeu tudo os caras teve que atirar nele e o pior que ainda tem gente que mistura uma porra dessa com politicagens vai se foder seus fodidos 	2021-03-29T22:29:23Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwdveCeGQBtfFHFDuJ4AaABAg	o cara ja tava deitado no chao e ficaram metendo tiro isso que era parceiro de farda pq se fosse bandido nao atiravam tanto assim	2021-03-29T22:26:43Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwBsDOQm4GvbCIj3lN4AaABAg	isso e a prova do despreparo da pm no brasil louco igual esse deve ter de monte	2021-03-29T21:47:50Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzM_d6iaH0W4_P_Na54AaABAg	surto e o caralho  ele estava era no direito de protestar	2021-03-29T21:43:12Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugzrd5ADI0SRcEQI9Px4AaABAg	marginal que mereceu ser alvejado	2021-03-29T21:23:39Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzzYhBZoMiuF7GXzBJ4AaABAg	meu deus quanto tiro jesus  pra que	2021-03-29T21:18:54Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzxarcIp0tf9rhJj8V4AaABAg	ele atirou para o alto 	2021-03-29T21:17:56Z	Agência Sertão	1	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugy_0G1FQz9zZtPQXRZ4AaABAg	ele foi fusilado isso sim	2021-03-29T20:56:25Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwBUrbG675mklEYdDV4AaABAg	os medicos tao 24 horas nos plantao la salvando vidasvendu parentes morrernum vi nenhum sair na rua com armas atirando 	2021-03-29T20:49:15Z	Agência Sertão	1	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzLk3CsGl1I5znx6A14AaABAg	meu parcero os pm sentaram o dedo no cara viu parecia bombardeio de assalto ao banco 	2021-03-29T20:16:40Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugw9-W7PO6Lqf7KV4JF4AaABAg	um heroi	2021-03-29T20:16:40Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwEqyHwO-hVtCuaeHp4AaABAg	policia matando policia  k k k k k k k  deixo aqui minha risada   como e bom humilhar trabalhador  nao e 	2021-03-29T19:44:01Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugw7Kyxzw6nY7kAJ2WN4AaABAg	triste demais recusouse a seguir ordens absurdas e ficou sozinho era so um heroi num pais de covardes	2021-03-29T19:05:38Z	Agência Sertão	4	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgyeXSS-OMebj78Sj2F4AaABAg	desde de quando defender os direitos do trabalhador e crime muito pelo contrario ele e o primeiro em muitos anos que vejo ir a frente lutar pelos direitos dos trabalhadores	2021-03-29T19:03:26Z	Agência Sertão	1	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugx4p-0-qk4rISeIjVB4AaABAg	"na verdade foi um surto de realidade pois a missao do policial militar e proteger o homem de bem e nao bater obrigar a manter seu comercio fechado por conta de ditadores como o rui costa petista comunista que a morte desse policial militar e verdadeiro patriota nao caia no esquecimento  que possamos nos levantar e ir contra esse estado opressor e tirano que estamos vivenciando"	2021-03-29T18:34:25Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgxWdMM-Cz-EYjmGD6V4AaABAg	parece q acertar um tiro no corpo caido virou requisito	2021-03-29T18:23:10Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzhgrSm2_uNkJqCjWV4AaABAg	atirou contra colegas  aonde so se rinha colegas no ceu	2021-03-29T18:14:12Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgxuXiwill5wAZjfAYN4AaABAg	"assassinaram o soldadochuva de tirosgovernador  assassino nojo de comando da bahia comando um lixo soldado atira pra cima pra chamar atencao de todos e recebe uma chuva de projetil vergonha"	2021-03-29T18:12:41Z	Agência Sertão	1	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgxuXiwill5wAZjfAYN4AaABAg.9LUI6vd6jLJ9LV-UqObmyb	tiro pra cima  httpswwwyoutubecomwatchvlqeznuiyg2g	2021-03-30T00:49:09Z	Agência Sertão	0	1KU0ZddCDWg	UgxuXiwill5wAZjfAYN4AaABAg	2021-03-28 23:38:52+00:00
Ugx9h0lvDR8tE-I1JK54AaABAg	desnecessario tantos disparos nele se fosse um marginalsequestradoreles negociariam por horas	2021-03-29T18:08:56Z	Agência Sertão	1	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgyZXS6IfEtvSmxAcAx4AaABAg	otimo mais um nazista enviado pro inferno	2021-03-29T17:56:58Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzdkW-_sVmDx1IZNfB4AaABAg	isso so mostra o despreparo das policias em todo o brasil para lidar com situacoes delicadas como foi o caso com esse policial o cara ja tinha sido alvejado  por seus colegas de profissao e atingido com varios tiros e mesmo caido no cha nao oferecendo riso algum a propria vida nem aos outros policiais esses ainda continuam atirando o fazendo de peneira despreparo e desumanidade total dos envolvidos nesse caso	2021-03-29T17:06:41Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugx6YGBxuW2fDnyB0M54AaABAg	ele era pai de familia e os outros policiais tambem	2021-03-29T16:52:41Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwuzqnOi1FlMCnkEkl4AaABAg	o policial cansou de ver tanta coisa errado que se revoltou contra os proprios colegas sem falar que ele atira para cima so para assustar os vermes os policiais nao atiraram para imobilizar atiraram para matar por que se cansaram de ficar esperando por horas   agora vcs podem vir criticar meu comentario blz 	2021-03-29T16:30:42Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugy5Qk1kv2VrYl1ypxt4AaABAg	ele estava certo	2021-03-29T16:16:14Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgxJNLEy7fBYF8aTo4p4AaABAg	"porque nacao se levantara contra nacao e reino contra reinohavera falta de alimentos e terremotos num lugar apos outrotodas essas coisas sao um comeco das dores de aflicao  entao as pessoas os entregarao a tribulacao e os mataraoe voces serao odiados por todas as nacoes por causa do meu nomeentao tambem muitos tropecarao e trairao uns aos outros e odiarao uns aos outros surgirao muitos falsos profetas que enganarao a muitose por causa do aumento do que e contra a lei o amor da maioria esfriara mas quem perseverar ate o fim sera salvoe estas boas novas do reino serao pregadas em toda a terra habitada em testemunho a todas as nacoese entao vira o fim _mateus 27115_"	2021-03-29T16:01:18Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgweG5wC_Jl_TWP9DsV4AaABAg	deus nos ajude pessoas de bem nao podem morrer assim nao e possivel que nao tinha outro jeito 	2021-03-29T15:52:13Z	Agência Sertão	12	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgweG5wC_Jl_TWP9DsV4AaABAg.9LU228FL4Fn9RwhmGysw4l	weslyss ele nao atirou aleatoriamente eu vi no video que ele atirou em uma direcao so mas nao acertou ninguem eu achei exagero encheram ele de tiros fora de si estavam os policiais que atiraram nele que fizeram essa merda em vez de protestar junto com ele sendo que muitos pensavam igual mas foram fracos	2021-09-06T07:31:59Z	Agência Sertão	0	1KU0ZddCDWg	UgweG5wC_Jl_TWP9DsV4AaABAg	2021-03-28 23:38:52+00:00
UgweG5wC_Jl_TWP9DsV4AaABAg.9LU228FL4Fn9Rwi-fs6yJj	weslyss ele nao atirou aleatoriamente eu vi no video que ele atirou em uma direcao so mas nao acertou ninguem eu achei exagero encheram ele de tiros fora de si estavam os policiais que atiraram nele que fizeram essa merda em vez de protestar junto com ele sendo que muitos pensavam igual mas foram fracos	2021-09-06T07:33:57Z	Agência Sertão	0	1KU0ZddCDWg	UgweG5wC_Jl_TWP9DsV4AaABAg	2021-03-28 23:38:52+00:00
UgwJIt6EVGHrJWUUr0J4AaABAg	"o cara atirou para cima isso e uma vergonha  sempre fui a favor da policia apesar da corrupcao mas executar um colega de farda ja e demais"	2021-03-29T15:39:51Z	Agência Sertão	1	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwJIt6EVGHrJWUUr0J4AaABAg.9LU0cbOpEN49T56bIHHxmA	blz amigao assiste no minuto 203 ele atirou pra cima ja que essa e sua tese e se nessas balas que atirou pra cima porque tudo de sobe desce nao e verdade e se caisse em algum cidadao em alguma crianca ele seria heroi ou vilao isso com base na sua tese que ele atirou para cima	2021-10-04T19:42:14Z	Agência Sertão	0	1KU0ZddCDWg	UgwJIt6EVGHrJWUUr0J4AaABAg	2021-03-28 23:38:52+00:00
UgzPF1KWJ8dphkMAXUN4AaABAg	"wesley soares de goes se revoltou contra os decretos absurdos q os policias sao obrigados a impor na sociedade sera lembrado como martir da liberdade"	2021-03-29T15:39:33Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzPF1KWJ8dphkMAXUN4AaABAg.9LU0aRS480_9LUAl5-xo46	sera lembrado como o om surtado da bahia que atirou nos proprios colegas apos 3 horas de negociacao	2021-03-29T17:08:23Z	Agência Sertão	0	1KU0ZddCDWg	UgzPF1KWJ8dphkMAXUN4AaABAg	2021-03-28 23:38:52+00:00
UgzjlWAPaVO7uk3PCYF4AaABAg	nao me parece um surto mas sim um protesto  ele nao achou que seria alvejado com tanta covardia	2021-03-29T15:38:31Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwuxN8jwwgk_LSFP3J4AaABAg	se ele tivesse surtado nao tinha atirado pra cima	2021-03-29T15:31:50Z	Agência Sertão	1	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugz9E1z7jggmKY20mC94AaABAg	fake news nao atirou em colegas 	2021-03-29T15:23:50Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgyA194O6_G1TzGIkm54AaABAg	surtou e uma merda tu ta cego ou nao viu o restante do video ele tava cansado de receber ordens pra predeterminado trabalhador pai de familia ele nao e covarde morreu lutando pelo o q acreditava a liberdade o direito constitucional	2021-03-29T15:15:56Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugy4pc2tVOHeuQaIe7t4AaABAg	atiraram excessivamente no policial que poderia ter sido facilmente imobilizado pelos atiradores de elite foi uma execucao cruel e impiedosa	2021-03-29T15:15:19Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgyzFWlFvTTPchwRd0V4AaABAg	mentira ele atirou para cima	2021-03-29T15:12:02Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzylolkHutlKG-p3Xt4AaABAg	tadinho leva ele pra sua casao cara tava com o diabo no corpo e voce fala tadinhochunbo nele	2021-03-29T15:11:12Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzczcgC8IS2AOxLQkp4AaABAg	mentira ele nao surtou esta defendendo o povo brasileiro que nao aguenta mais e foi asacinado	2021-03-29T15:03:02Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzZlqDbdHqqXcrTMtJ4AaABAg	os culpados dessa barbaridade em primeiro lugar e o inflame stf e depois os prefeitos e governadores assassinos de inocentes	2021-03-29T14:37:30Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugz7tPBZMiAu-koCLKV4AaABAg	tadinho atirou nos colegas	2021-03-29T14:34:19Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwvUsakns9Xm0fUxMt4AaABAg	os covardes assassinaram o proprio colega isso nao e policiasao criminosos assassinos	2021-03-29T14:34:19Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugz_uzMms0g-zHVQK_l4AaABAg	os estao os atiradores de elite	2021-03-29T14:32:27Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgyxwvZ4t38vlx5QEtd4AaABAg	veado chorando que se foda ele procurou por isso	2021-03-29T14:13:25Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugxi2S6pNiHnGhy3qfd4AaABAg	o ultimo tiro que o policial wesley deu bateu no escudo do policial do bope eles ficaram sem escolha	2021-03-29T14:11:39Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugw9pt_1ajtrukp4WNR4AaABAg	o face ta bloqueado	2021-03-29T13:48:23Z	Agência Sertão	1	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugywgabrm-nTtIdYExp4AaABAg	esse homem ai sim e um policial de verdade ele tem meu respeito  morreu como homem defendendo as pessoas defendendo os trabalhador que precisam levar o pao pra casar ai tem pessoas ainda que ta contra o rapaz ai ele deu a vida dele pra ajudar resolver o problema que esta acontecendo infelizmente e triste ter matado ele deveria ter tranquilizantes pra ajudar o rapaz ninguem merece perder sua vida assim  nao conhecia esse homem mas pelo jeito esi a populacao podia contar podia andar sem medo agente perdeu um grande heroi que deus bote a alma dele em um bom lugar e de a ele um bom descanso eterno q deus console a familia desse homem fico    triste pela morte dele 	2021-03-29T13:40:46Z	Agência Sertão	3	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugw_-fgIN1uc_4RCtBx4AaABAg	se fosse um marginal ja teriamos ai um monte de teoricos e especialistas em seguranca publica mas foi um pulica e vao sempre nos tentar empurrar esta narrativa do surto e mais simples para o estado aqueles que forem contrarios sentira o braco forte do estado	2021-03-29T13:36:20Z	Agência Sertão	6	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwlebZnLv5qU4x0q-h4AaABAg	negativo ele nao atirou contra os colegas atirou para o alto	2021-03-29T13:35:57Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwlebZnLv5qU4x0q-h4AaABAg.9LTnS5xfMco9LXAeXrFh6-	e os estilhacos na viatura sao o que	2021-03-30T21:05:13Z	Agência Sertão	0	1KU0ZddCDWg	UgwlebZnLv5qU4x0q-h4AaABAg	2021-03-28 23:38:52+00:00
UgwABWdsFi1OBvKBqjB4AaABAg	desgracados mesmo com o pm caido eles continuam atirando alguns policiais sao um lixo cara	2021-03-29T13:29:42Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugybq88nr3kWlqY3-QB4AaABAg	ate isso vai virar uma briga politica nao e questao de esquerda nem direita mas sim nossos direitos o direito de ir trabalhar onde borracharia teria aglomeracao onde uma vendindia de frutas teria aglomeracao e so persamos mas para o povo tudo e sobre pt ou bolsonaro  enquanto estamos sendo marionetes	2021-03-29T13:28:44Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugxcm8E9KVupqjuW9Kx4AaABAg	protesto atirando com fuzil nao e protesto qualquer militar sabe o que acontece quando voce fica disparando para o alto e nega a se render apos mais de 3 horas de negociacoes e quase impossivel ter um desfeche diferente fora que ele estava todo equipado e armado o que impossibilita uma contencao sem uso da forca e ainda disparou em direcao a equipe que estava no local tem um video mostrando isso	2021-03-29T13:23:17Z	Agência Sertão	1	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugxcm8E9KVupqjuW9Kx4AaABAg.9LTm-MO0f7b9LTxIb8r4QI	"mr192960respondendo a grande massa que esta querendo politizar o acontecimento   nem com bandidos isso acontece existe negociacao advogados jornalistas etc  foram mais de 3 horas de negociacao com o pm atirando para o alto com o fuzil em diversos momentos ele estava armado com um fuzil e duas pistolas e equipado com colete balistico o que impossibilita uma contencao sem o uso de forca letal nenhuma equipe de negociacao ficaria horas dialogando com bandido armado em ambiente aberto e sem refens   mas ele nao disparou contra a equipe  mentira ele efetua disparo em direcao a equipe de negociacao com o seu fuzil conforme video httpswwwyoutubecomwatchvlbwl4t4uivw   mas porque tantos disparos  ele estava armado com um fuzil e duas pistolas e equipado com colete balistico o objetivo dos disparos e impossibilitar que o mesmo possa reagir e disparar contra a equipe  populacao ao redor um fuzil e uma arma de guerra atravessando facilmente paredes viaturas e etc mesmo que o disparos fosse feito por ele sem precisao para atingir alguma casa ou transeunte nao seria dificil fora que se fosse atingido nas pernas ou braco com apenas um disparo ele ate poderia cair mais nao perderia a consciencia portanto a chance dele comecar a disparar seria muito grande relembrando que carro e nem paredes de casa nao sao abrigos para disparos de fuzil principalmente pelo impulso e treinamento que ele tem a frase eu posso cair mas caio atirando nao e apenas metaforica   mas houve exagero no emprego da forca  pelo contrario a equipe agiu de forma exemplar mesmo sem refens em ambiente aberto com o individuo armado e equipado com colete balistico e sabidamente com treinamento militar mas ainda sim tentou negociar por mais de 3 horas so reagiu apos disparo em direcao a equipe o militar que surtou nao morreu no local logo e tambem notorio que a intencao nao foram disparos fatais na medida do possivel pois o mesmo morreu em decorrencia dos ferimentos ja no hospital e nao no local da ocorrencia por mais obvio que seja vale relembrar todo emprego de forca letal existe uma grande chance de ocorrer uma fatalidade  sim o militar estava em surto psicotico nenhum militar agiria daquela forma em sa consciencia justamente porque sabe qual seria a consequencia"	2021-03-29T15:02:02Z	Agência Sertão	0	1KU0ZddCDWg	Ugxcm8E9KVupqjuW9Kx4AaABAg	2021-03-28 23:38:52+00:00
UgzuZvu8oZ8ckuJWnBt4AaABAg	olha ai bostanaro covarde onde vc deixou chegar a situacao do pais bostanaro com certeza vai prestar contas com deus suas maos estao manchadas de sangue qdo vai criar coragem e comecar a agir porra	2021-03-29T13:06:09Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwsG-hh-egpAZkK30p4AaABAg	nao foi surto acorda povo brasileiro	2021-03-29T12:59:12Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgxYXLZcMQpRzRpcojd4AaABAg	se fosse um criminoso ameacando atirar na cabeca de alguem tenho a grande certeza que ele sairia dali com vida e com a protecao da propria policia sem sombra de duvidas porem eu gostaria ate de ter morrido no lugar dele porque nao aguento mais viver num pais desgracado como este certamente morreria com honra por nao mais participar de uma corporacao governada por tirano meus sentimentos para esse grande heroi	2021-03-29T12:54:12Z	Agência Sertão	9	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgxYXLZcMQpRzRpcojd4AaABAg.9LTifJGJZVT9NwKnsYTiqL	"senhor o senhor esta sendo um completo ignorante a partir de quando um homem seja de qual indole de qual for a guarnicao ou de qual bandidagem seja atira contra um policial o policial vai reagir pois a vida dele e mais importante do que alguem que causa terror a sociedade um atirou vai existir o efeito manada ao qual todos os outros vendo o perigo ira atira tambem procure se informar corretamente pois eu de 18 anos sei mais coisa sobre a policia do que voce que ja esta com idade avancada"	2021-05-29T17:56:55Z	Agência Sertão	0	1KU0ZddCDWg	UgxYXLZcMQpRzRpcojd4AaABAg	2021-03-28 23:38:52+00:00
UgxYXLZcMQpRzRpcojd4AaABAg.9LTifJGJZVT9OQ5Kd5s2Gu	cara  tenho certeza de que se fosse um criminoso nao sairia dali vivo	2021-06-10T16:38:10Z	Agência Sertão	0	1KU0ZddCDWg	UgxYXLZcMQpRzRpcojd4AaABAg	2021-03-28 23:38:52+00:00
UgxYXLZcMQpRzRpcojd4AaABAg.9LTifJGJZVT9OQOTRv4L_X	realmilk5889 alias vc diz que o policial era bandido vc passou de todos os limites em dizer isso cara vc uma pessoa totalmente ignorante e imbecil	2021-06-10T19:25:24Z	Agência Sertão	0	1KU0ZddCDWg	UgxYXLZcMQpRzRpcojd4AaABAg	2021-03-28 23:38:52+00:00
UgwgAkRvEyAUN_qBzC14AaABAg	sera q ele nao so atirou pra cima	2021-03-29T12:42:37Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwV5-7NVrL0VE3URUl4AaABAg	se ate com os proprios amigos de farda eles fazem isso imagina com uma pessoa normal	2021-03-29T12:40:53Z	Agência Sertão	3	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwV5-7NVrL0VE3URUl4AaABAg.9LTh8mRoZYj9NKdFNyOoNR	os cara ficou mais de 4 horas tentando negociar com ele ai ele surtou e atirou contra os pm  ai nao teve oq fazer	2021-05-14T17:16:27Z	Agência Sertão	1	1KU0ZddCDWg	UgwV5-7NVrL0VE3URUl4AaABAg	2021-03-28 23:38:52+00:00
UgwV5-7NVrL0VE3URUl4AaABAg.9LTh8mRoZYj9ZUSPog_2ri	vhzinnoffhipe6465 vai jogar teu freedire e a unica coisa que rua abe fazer	2022-03-12T19:02:09Z	Agência Sertão	0	1KU0ZddCDWg	UgwV5-7NVrL0VE3URUl4AaABAg	2021-03-28 23:38:52+00:00
UgwV5-7NVrL0VE3URUl4AaABAg.9LTh8mRoZYj9ZV9amoopdM	srnetto7911 nem jogo esse jogo irmao	2022-03-13T01:37:00Z	Agência Sertão	0	1KU0ZddCDWg	UgwV5-7NVrL0VE3URUl4AaABAg	2021-03-28 23:38:52+00:00
Ugycs61KeoXLiL2oMI14AaABAg	"mentira de vcs bando de abutres o cara nao aceitou cumprir ordens para prender trabalhador se rebelou e foi assassinado"	2021-03-29T12:40:01Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwaMhC4Xg3IKQx991x4AaABAg	quanta selvageria como a populacao vai conviver com isso daqui para frente	2021-03-29T12:02:44Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzlQx-ga1XKqRWqnId4AaABAg	mentira da porra ele n atirou nos policias n pra cima  foi morto pelos seus proprio irmao	2021-03-29T11:54:25Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwRP-DxHa_Wg25Pdn54AaABAg	"para mim policial e a mesma coisa dos bandidos todos os policiais sao sangue no olho  a diferenca entre o traficante e o policial e que o policial tem a constituicao do seu lado para matar muitos policiais do brasil mancham  a farda infelizmente vamos para pior deus esta voltando para voces que pensam que  por que tem uma farda pode fazer o que quiser deus ta olhando tudo d"	2021-03-29T11:38:42Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzTcgTocrCsx_8oI_p4AaABAg	o cara atirou pra cima porraaaaaaaa	2021-03-29T11:37:12Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzMyi6MFeDyOqIx14F4AaABAg	"um bando de idiota querendo passar pano so pq era um policial como se policial fosse um ser divino que nao comete crimes tb e como se tivesse licenca pra matar ele atirou contra os colegas e quem atira pra matar tem que tomar tiro pra morrer  ah mas cade os direitos humanos nessas horas cala a boca seu bocal olha o tanto de gente inclusive inocente que morre por acoes desastrosas da policia isso ai no video e fichinha perto do que eles fazem com civil teve direitos humanos impedindo que um cantor que foi confundido com bandido tivesse seu carro alvejado por mais de 100 tiros e fosse morto e pra quem nao lembra teve aquele sequestrador de onibus no rj que levou tiro na cabeca de atirador de elite e com razao que inclusive o witzel comemorou na hora entao para de falar merda"	2021-03-29T11:34:59Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwnRvjMMbEat9OnUDR4AaABAg	loucura e termo que estao usando para definir o ato desse heroi um ato de desespero de quem jurou proteger a sociedade o cidadao de bem infelizmente a seguranca publica esta sendo usada para reprimir o trabalhador e muitos policias fazem isso contra sua vontade se continuarmos assim vamos ver mais situacoes lamentaveis como essa forca e honra lutou um bom combate guerreiro	2021-03-29T11:13:06Z	Agência Sertão	10	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzpwDXLwcPrXVyz8dN4AaABAg	"ta com pena deixa um surtado desse ficar na sua casa ainda mais se vc for mulher"	2021-03-29T10:57:26Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwuI3Hpe4sj_fPbPAZ4AaABAg	foi uma execucao covarde 	2021-03-29T10:56:47Z	Agência Sertão	0	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgwJPPu-u3K4sRPz8I94AaABAg	"ele nao foi baleado  foi executado  e um protesto contra a covardia  e so contar o tanto de disparos  ja estao nos grupos do telegram ucraniza brasil ucraniza sao paulo  vejam o que ele diz  comunidade venham testemunhar honra ou desonra de um policial militar"	2021-03-29T10:47:02Z	Agência Sertão	3	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugz5p_nQXt2AubnRC1B4AaABAg	lutou por todos e foi morto pelos comandados dos sebosos do poder	2021-03-29T10:45:30Z	Agência Sertão	13	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgycskLGxokc9QnbJ2Z4AaABAg	esta mais do que na hora de nos os brasileiros nao sair das ruas enquanto as forcas armadas nao tomares o nosso brasil das maos dos malditos comunistase ai brasileiros	2021-03-29T10:37:03Z	Agência Sertão	3	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgzIAXh_gXvYhQOcQht4AaABAg	"este murreu pela nossa paria  cabe aos militares parar em todo brasil em favor ao povo brasileiro"	2021-03-29T10:31:44Z	Agência Sertão	2	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
UgxhW4rbjicViaMsDbp4AaABAg	negociar com um cara com um fuzil carregado atirando em vc kkkk sem logicas issoa partir do ponto que ele atirou no rumo da guarnicao tem que cessar a agressaoo risco e claro e evidenteou seja um risco atuala guarnicao esta  totalmente aparada na legitima defesa infelizmente e issose fosse preservar a vida dele correria o risco de mais pessoas morrerema guarnicao atuou certinhona proporcionalidadeantes preservar varias vidas do que  apenas uma	2021-03-29T10:10:02Z	Agência Sertão	1	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
Ugz6ceolyDzwNYKigsV4AaABAg	"1 ele atirou pra cima  2 ele foi assassinado "	2021-03-29T09:20:30Z	Agência Sertão	8	1KU0ZddCDWg		2021-03-28 23:38:52+00:00
